# Renewables.ninja Solar PV (Point API) - 52.463, -1.994 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""52.46348915344535"""," ""lon"": ""-1.9943627498566803"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""125"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
06/06/2019 09:00,06/06/2019 10:00,0.668,0.682,0.133,13.359,,,,,,,,,,,,,
06/06/2019 10:00,06/06/2019 11:00,0.656,0.641,0.16,14.073,,,,,,,,,,,,,
06/06/2019 11:00,06/06/2019 12:00,0.618,0.568,0.183,14.637,,,,,,,,,,,,,
06/06/2019 12:00,06/06/2019 13:00,0.544,0.441,0.209,14.941,,,,,,,,,,,,,
06/06/2019 13:00,06/06/2019 14:00,0.449,0.295,0.232,14.978,,,,,,,,,,,,,
06/06/2019 14:00,06/06/2019 15:00,0.356,0.18,0.232,14.869,,,,,,,,,,,,,
06/06/2019 15:00,06/06/2019 16:00,0.264,0.1,0.206,14.724,,,,,,,,,,,,,
06/06/2019 16:00,06/06/2019 17:00,0.16,0.024,0.166,14.542,,,,,,,,,,,,,
06/06/2019 17:00,06/06/2019 18:00,0.101,0,0.125,14.244,,,,,,,,,,,,,
06/06/2019 18:00,06/06/2019 19:00,0.065,0,0.086,13.598,,,,,,,,,,,,,
06/06/2019 19:00,06/06/2019 20:00,0.024,0,0.039,11.682,,,,,,,,,,,,,
06/06/2019 20:00,06/06/2019 21:00,0,0,0.002,9.944,,,,,,,,,,,,,
06/06/2019 21:00,06/06/2019 22:00,0,0,0,9.446,,,,,,,,,,,,,
06/06/2019 22:00,06/06/2019 23:00,0,0,0,9.001,,,,,,,,,,,,,
06/06/2019 23:00,07/06/2019 00:00,0,0,0,8.641,,,,,,,,,,,,,
07/06/2019 00:00,07/06/2019 01:00,0,0,0,8.294,,,,,,,,,,,,,
07/06/2019 01:00,07/06/2019 02:00,0,0,0,7.748,,,,,,,,,,,,,
07/06/2019 02:00,07/06/2019 03:00,0,0,0,7.634,,,,,,,,,,,,,
07/06/2019 03:00,07/06/2019 04:00,0,0,0,7.331,,,,,,,,,,,,,
07/06/2019 04:00,07/06/2019 05:00,0.016,0.006,0.023,7.624,,,,,,,,,,,,,
07/06/2019 05:00,07/06/2019 06:00,0.039,0.005,0.051,8.659,,,,,,,,,,,,,
07/06/2019 06:00,07/06/2019 07:00,0.045,0.003,0.059,9.121,,,,,,,,,,,,,
07/06/2019 07:00,07/06/2019 08:00,0.062,0.003,0.078,9.765,,,,,,,,,,,,,
07/06/2019 08:00,07/06/2019 09:00,0.106,0.005,0.124,10.659,,,,,,,,,,,,,
07/06/2019 09:00,07/06/2019 10:00,0.151,0.008,0.169,11.523,,,,,,,,,,,,,
07/06/2019 10:00,07/06/2019 11:00,0.16,0.008,0.179,11.911,,,,,,,,,,,,,
07/06/2019 11:00,07/06/2019 12:00,0.194,0.01,0.215,12.312,,,,,,,,,,,,,
07/06/2019 12:00,07/06/2019 13:00,0.195,0.009,0.217,12.798,,,,,,,,,,,,,
07/06/2019 13:00,07/06/2019 14:00,0.198,0.009,0.222,13.068,,,,,,,,,,,,,
07/06/2019 14:00,07/06/2019 15:00,0.121,0.003,0.144,12.754,,,,,,,,,,,,,
07/06/2019 15:00,07/06/2019 16:00,0.131,0.003,0.155,12.851,,,,,,,,,,,,,
07/06/2019 16:00,07/06/2019 17:00,0.136,0.001,0.162,13.299,,,,,,,,,,,,,
07/06/2019 17:00,07/06/2019 18:00,0.091,0,0.114,13.414,,,,,,,,,,,,,
07/06/2019 18:00,07/06/2019 19:00,0.045,0,0.063,12.975,,,,,,,,,,,,,
07/06/2019 19:00,07/06/2019 20:00,0.011,0,0.022,11.717,,,,,,,,,,,,,
07/06/2019 20:00,07/06/2019 21:00,0,0,0.001,10.75,,,,,,,,,,,,,
07/06/2019 21:00,07/06/2019 22:00,0,0,0,10.189,,,,,,,,,,,,,
07/06/2019 22:00,07/06/2019 23:00,0,0,0,9.327,,,,,,,,,,,,,
07/06/2019 23:00,08/06/2019 00:00,0,0,0,8.746,,,,,,,,,,,,,
08/06/2019 00:00,08/06/2019 01:00,0,0,0,8.429,,,,,,,,,,,,,
08/06/2019 01:00,08/06/2019 02:00,0,0,0,8.22,,,,,,,,,,,,,
08/06/2019 02:00,08/06/2019 03:00,0,0,0,8.277,,,,,,,,,,,,,
08/06/2019 03:00,08/06/2019 04:00,0,0,0,8.58,,,,,,,,,,,,,
08/06/2019 04:00,08/06/2019 05:00,0.006,0.001,0.013,9.038,,,,,,,,,,,,,
08/06/2019 05:00,08/06/2019 06:00,0.021,0.002,0.033,9.403,,,,,,,,,,,,,
08/06/2019 06:00,08/06/2019 07:00,0.038,0.002,0.053,9.603,,,,,,,,,,,,,
08/06/2019 07:00,08/06/2019 08:00,0.071,0.004,0.087,9.678,,,,,,,,,,,,,
08/06/2019 08:00,08/06/2019 09:00,0.119,0.008,0.134,9.874,,,,,,,,,,,,,
08/06/2019 09:00,08/06/2019 10:00,0.167,0.012,0.182,10.467,,,,,,,,,,,,,
08/06/2019 10:00,08/06/2019 11:00,0.207,0.017,0.222,11.196,,,,,,,,,,,,,
08/06/2019 11:00,08/06/2019 12:00,0.24,0.021,0.255,11.812,,,,,,,,,,,,,
08/06/2019 12:00,08/06/2019 13:00,0.247,0.02,0.263,12.195,,,,,,,,,,,,,
08/06/2019 13:00,08/06/2019 14:00,0.249,0.02,0.266,12.501,,,,,,,,,,,,,
08/06/2019 14:00,08/06/2019 15:00,0.261,0.025,0.274,12.899,,,,,,,,,,,,,
08/06/2019 15:00,08/06/2019 16:00,0.253,0.027,0.265,13.252,,,,,,,,,,,,,
08/06/2019 16:00,08/06/2019 17:00,0.185,0.006,0.21,13.161,,,,,,,,,,,,,
08/06/2019 17:00,08/06/2019 18:00,0.139,0,0.166,13.001,,,,,,,,,,,,,
08/06/2019 18:00,08/06/2019 19:00,0.077,0,0.099,12.344,,,,,,,,,,,,,
08/06/2019 19:00,08/06/2019 20:00,0.029,0,0.045,11.024,,,,,,,,,,,,,
08/06/2019 20:00,08/06/2019 21:00,0,0,0.002,9.128,,,,,,,,,,,,,
08/06/2019 21:00,08/06/2019 22:00,0,0,0,8.688,,,,,,,,,,,,,
08/06/2019 22:00,08/06/2019 23:00,0,0,0,8.276,,,,,,,,,,,,,
08/06/2019 23:00,09/06/2019 00:00,0,0,0,7.713,,,,,,,,,,,,,
09/06/2019 00:00,09/06/2019 01:00,0,0,0,7.351,,,,,,,,,,,,,
09/06/2019 01:00,09/06/2019 02:00,0,0,0,7.113,,,,,,,,,,,,,
09/06/2019 02:00,09/06/2019 03:00,0,0,0,6.806,,,,,,,,,,,,,
09/06/2019 03:00,09/06/2019 04:00,0,0,0,6.551,,,,,,,,,,,,,
09/06/2019 04:00,09/06/2019 05:00,0.021,0.011,0.024,6.914,,,,,,,,,,,,,
09/06/2019 05:00,09/06/2019 06:00,0.124,0.067,0.079,8.092,,,,,,,,,,,,,
09/06/2019 06:00,09/06/2019 07:00,0.398,0.353,0.098,9.862,,,,,,,,,,,,,
09/06/2019 07:00,09/06/2019 08:00,0.524,0.494,0.119,11.968,,,,,,,,,,,,,
09/06/2019 08:00,09/06/2019 09:00,0.548,0.479,0.171,13.173,,,,,,,,,,,,,
09/06/2019 09:00,09/06/2019 10:00,0.518,0.372,0.24,13.87,,,,,,,,,,,,,
09/06/2019 10:00,09/06/2019 11:00,0.444,0.216,0.303,14.258,,,,,,,,,,,,,
09/06/2019 11:00,09/06/2019 12:00,0.378,0.115,0.323,14.38,,,,,,,,,,,,,
09/06/2019 12:00,09/06/2019 13:00,0.321,0.065,0.306,14.368,,,,,,,,,,,,,
09/06/2019 13:00,09/06/2019 14:00,0.383,0.126,0.319,14.767,,,,,,,,,,,,,
09/06/2019 14:00,09/06/2019 15:00,0.343,0.105,0.292,14.879,,,,,,,,,,,,,
09/06/2019 15:00,09/06/2019 16:00,0.232,0.025,0.245,14.451,,,,,,,,,,,,,
09/06/2019 16:00,09/06/2019 17:00,0.142,0.002,0.167,13.853,,,,,,,,,,,,,
09/06/2019 17:00,09/06/2019 18:00,0.089,0,0.112,13.27,,,,,,,,,,,,,
09/06/2019 18:00,09/06/2019 19:00,0.05,0,0.069,12.655,,,,,,,,,,,,,
09/06/2019 19:00,09/06/2019 20:00,0.017,0,0.03,11.502,,,,,,,,,,,,,
09/06/2019 20:00,09/06/2019 21:00,0,0,0.002,10.649,,,,,,,,,,,,,
09/06/2019 21:00,09/06/2019 22:00,0,0,0,10.209,,,,,,,,,,,,,
09/06/2019 22:00,09/06/2019 23:00,0,0,0,9.468,,,,,,,,,,,,,
09/06/2019 23:00,10/06/2019 00:00,0,0,0,8.778,,,,,,,,,,,,,
10/06/2019 00:00,10/06/2019 01:00,0,0,0,8.24,,,,,,,,,,,,,
10/06/2019 01:00,10/06/2019 02:00,0,0,0,7.789,,,,,,,,,,,,,
10/06/2019 02:00,10/06/2019 03:00,0,0,0,7.254,,,,,,,,,,,,,
10/06/2019 03:00,10/06/2019 04:00,0,0,0,6.744,,,,,,,,,,,,,
10/06/2019 04:00,10/06/2019 05:00,0.018,0.007,0.024,6.995,,,,,,,,,,,,,
10/06/2019 05:00,10/06/2019 06:00,0.091,0.03,0.082,8.553,,,,,,,,,,,,,
10/06/2019 06:00,10/06/2019 07:00,0.157,0.045,0.138,9.58,,,,,,,,,,,,,
10/06/2019 07:00,10/06/2019 08:00,0.215,0.053,0.193,10.715,,,,,,,,,,,,,
10/06/2019 08:00,10/06/2019 09:00,0.208,0.03,0.209,11.376,,,,,,,,,,,,,
10/06/2019 09:00,10/06/2019 10:00,0.218,0.023,0.228,11.776,,,,,,,,,,,,,
10/06/2019 10:00,10/06/2019 11:00,0.224,0.019,0.238,12.043,,,,,,,,,,,,,
10/06/2019 11:00,10/06/2019 12:00,0.224,0.015,0.242,12.242,,,,,,,,,,,,,
10/06/2019 12:00,10/06/2019 13:00,0.195,0.009,0.216,12.281,,,,,,,,,,,,,
10/06/2019 13:00,10/06/2019 14:00,0.161,0.005,0.184,12.187,,,,,,,,,,,,,
10/06/2019 14:00,10/06/2019 15:00,0.134,0.003,0.157,12,,,,,,,,,,,,,
10/06/2019 15:00,10/06/2019 16:00,0.103,0.001,0.125,11.619,,,,,,,,,,,,,
10/06/2019 16:00,10/06/2019 17:00,0.075,0,0.096,11.011,,,,,,,,,,,,,
10/06/2019 17:00,10/06/2019 18:00,0.043,0,0.06,10.222,,,,,,,,,,,,,
10/06/2019 18:00,10/06/2019 19:00,0.019,0,0.033,9.506,,,,,,,,,,,,,
10/06/2019 19:00,10/06/2019 20:00,0.003,0,0.011,8.97,,,,,,,,,,,,,
10/06/2019 20:00,10/06/2019 21:00,0,0,0.001,8.626,,,,,,,,,,,,,
10/06/2019 21:00,10/06/2019 22:00,0,0,0,8.464,,,,,,,,,,,,,
10/06/2019 22:00,10/06/2019 23:00,0,0,0,8.268,,,,,,,,,,,,,
10/06/2019 23:00,11/06/2019 00:00,0,0,0,7.889,,,,,,,,,,,,,
11/06/2019 00:00,11/06/2019 01:00,0,0,0,7.627,,,,,,,,,,,,,
11/06/2019 01:00,11/06/2019 02:00,0,0,0,7.613,,,,,,,,,,,,,
11/06/2019 02:00,11/06/2019 03:00,0,0,0,7.69,,,,,,,,,,,,,
11/06/2019 03:00,11/06/2019 04:00,0,0,0,7.737,,,,,,,,,,,,,
11/06/2019 04:00,11/06/2019 05:00,0,0,0.006,7.881,,,,,,,,,,,,,
11/06/2019 05:00,11/06/2019 06:00,0.01,0.001,0.021,8.312,,,,,,,,,,,,,
11/06/2019 06:00,11/06/2019 07:00,0.028,0.001,0.041,8.854,,,,,,,,,,,,,
11/06/2019 07:00,11/06/2019 08:00,0.048,0.002,0.065,9.236,,,,,,,,,,,,,
11/06/2019 08:00,11/06/2019 09:00,0.072,0.002,0.09,9.431,,,,,,,,,,,,,
11/06/2019 09:00,11/06/2019 10:00,0.099,0.003,0.118,9.518,,,,,,,,,,,,,
11/06/2019 10:00,11/06/2019 11:00,0.133,0.004,0.153,9.685,,,,,,,,,,,,,
11/06/2019 11:00,11/06/2019 12:00,0.166,0.006,0.187,9.966,,,,,,,,,,,,,
11/06/2019 12:00,11/06/2019 13:00,0.173,0.006,0.194,10.061,,,,,,,,,,,,,
11/06/2019 13:00,11/06/2019 14:00,0.15,0.004,0.172,9.871,,,,,,,,,,,,,
11/06/2019 14:00,11/06/2019 15:00,0.11,0.002,0.13,9.514,,,,,,,,,,,,,
11/06/2019 15:00,11/06/2019 16:00,0.102,0.001,0.123,9.36,,,,,,,,,,,,,
11/06/2019 16:00,11/06/2019 17:00,0.069,0,0.088,9.154,,,,,,,,,,,,,
11/06/2019 17:00,11/06/2019 18:00,0.054,0,0.072,8.936,,,,,,,,,,,,,
11/06/2019 18:00,11/06/2019 19:00,0.028,0,0.043,8.681,,,,,,,,,,,,,
11/06/2019 19:00,11/06/2019 20:00,0.004,0,0.012,8.353,,,,,,,,,,,,,
11/06/2019 20:00,11/06/2019 21:00,0,0,0,8.094,,,,,,,,,,,,,
11/06/2019 21:00,11/06/2019 22:00,0,0,0,7.947,,,,,,,,,,,,,
11/06/2019 22:00,11/06/2019 23:00,0,0,0,7.807,,,,,,,,,,,,,
11/06/2019 23:00,12/06/2019 00:00,0,0,0,7.666,,,,,,,,,,,,,
12/06/2019 00:00,12/06/2019 01:00,0,0,0,7.568,,,,,,,,,,,,,
12/06/2019 01:00,12/06/2019 02:00,0,0,0,7.575,,,,,,,,,,,,,
12/06/2019 02:00,12/06/2019 03:00,0,0,0,7.64,,,,,,,,,,,,,
12/06/2019 03:00,12/06/2019 04:00,0,0,0,7.648,,,,,,,,,,,,,
12/06/2019 04:00,12/06/2019 05:00,0.001,0,0.006,7.664,,,,,,,,,,,,,
12/06/2019 05:00,12/06/2019 06:00,0.024,0.002,0.036,7.882,,,,,,,,,,,,,
12/06/2019 06:00,12/06/2019 07:00,0.071,0.005,0.085,8.407,,,,,,,,,,,,,
12/06/2019 07:00,12/06/2019 08:00,0.105,0.007,0.12,9.114,,,,,,,,,,,,,
12/06/2019 08:00,12/06/2019 09:00,0.104,0.005,0.121,9.72,,,,,,,,,,,,,
12/06/2019 09:00,12/06/2019 10:00,0.098,0.003,0.117,10.173,,,,,,,,,,,,,
12/06/2019 10:00,12/06/2019 11:00,0.122,0.004,0.142,10.715,,,,,,,,,,,,,
12/06/2019 11:00,12/06/2019 12:00,0.131,0.004,0.153,11.27,,,,,,,,,,,,,
12/06/2019 12:00,12/06/2019 13:00,0.121,0.003,0.143,11.696,,,,,,,,,,,,,
12/06/2019 13:00,12/06/2019 14:00,0.127,0.003,0.15,12.117,,,,,,,,,,,,,
12/06/2019 14:00,12/06/2019 15:00,0.13,0.003,0.153,12.478,,,,,,,,,,,,,
12/06/2019 15:00,12/06/2019 16:00,0.107,0.001,0.129,12.558,,,,,,,,,,,,,
12/06/2019 16:00,12/06/2019 17:00,0.068,0,0.088,12.274,,,,,,,,,,,,,
12/06/2019 17:00,12/06/2019 18:00,0.04,0,0.057,11.857,,,,,,,,,,,,,
12/06/2019 18:00,12/06/2019 19:00,0.016,0,0.03,11.312,,,,,,,,,,,,,
12/06/2019 19:00,12/06/2019 20:00,0.002,0,0.009,10.597,,,,,,,,,,,,,
12/06/2019 20:00,12/06/2019 21:00,0,0,0,10.04,,,,,,,,,,,,,
12/06/2019 21:00,12/06/2019 22:00,0,0,0,9.719,,,,,,,,,,,,,
12/06/2019 22:00,12/06/2019 23:00,0,0,0,9.381,,,,,,,,,,,,,
12/06/2019 23:00,13/06/2019 00:00,0,0,0,9.285,,,,,,,,,,,,,
13/06/2019 00:00,13/06/2019 01:00,0,0,0,9.22,,,,,,,,,,,,,
13/06/2019 01:00,13/06/2019 02:00,0,0,0,9.023,,,,,,,,,,,,,
13/06/2019 02:00,13/06/2019 03:00,0,0,0,8.824,,,,,,,,,,,,,
13/06/2019 03:00,13/06/2019 04:00,0,0,0,8.637,,,,,,,,,,,,,
13/06/2019 04:00,13/06/2019 05:00,0.004,0.001,0.011,8.725,,,,,,,,,,,,,
13/06/2019 05:00,13/06/2019 06:00,0.026,0.003,0.038,9.189,,,,,,,,,,,,,
13/06/2019 06:00,13/06/2019 07:00,0.08,0.009,0.091,9.761,,,,,,,,,,,,,
13/06/2019 07:00,13/06/2019 08:00,0.201,0.045,0.186,10.654,,,,,,,,,,,,,
13/06/2019 08:00,13/06/2019 09:00,0.26,0.06,0.237,11.455,,,,,,,,,,,,,
13/06/2019 09:00,13/06/2019 10:00,0.258,0.042,0.253,11.919,,,,,,,,,,,,,
13/06/2019 10:00,13/06/2019 11:00,0.302,0.052,0.294,12.443,,,,,,,,,,,,,
13/06/2019 11:00,13/06/2019 12:00,0.338,0.064,0.324,12.968,,,,,,,,,,,,,
13/06/2019 12:00,13/06/2019 13:00,0.354,0.07,0.338,13.365,,,,,,,,,,,,,
13/06/2019 13:00,13/06/2019 14:00,0.32,0.048,0.319,13.451,,,,,,,,,,,,,
13/06/2019 14:00,13/06/2019 15:00,0.238,0.018,0.257,13.116,,,,,,,,,,,,,
13/06/2019 15:00,13/06/2019 16:00,0.16,0.005,0.184,12.557,,,,,,,,,,,,,
13/06/2019 16:00,13/06/2019 17:00,0.109,0.001,0.132,12.033,,,,,,,,,,,,,
13/06/2019 17:00,13/06/2019 18:00,0.093,0,0.115,11.692,,,,,,,,,,,,,
13/06/2019 18:00,13/06/2019 19:00,0.062,0,0.082,11.324,,,,,,,,,,,,,
13/06/2019 19:00,13/06/2019 20:00,0.022,0,0.036,10.544,,,,,,,,,,,,,
13/06/2019 20:00,13/06/2019 21:00,0,0,0.002,9.195,,,,,,,,,,,,,
13/06/2019 21:00,13/06/2019 22:00,0,0,0,8.467,,,,,,,,,,,,,
13/06/2019 22:00,13/06/2019 23:00,0,0,0,7.518,,,,,,,,,,,,,
13/06/2019 23:00,14/06/2019 00:00,0,0,0,7.096,,,,,,,,,,,,,
14/06/2019 00:00,14/06/2019 01:00,0,0,0,7.163,,,,,,,,,,,,,
14/06/2019 01:00,14/06/2019 02:00,0,0,0,7.7,,,,,,,,,,,,,
14/06/2019 02:00,14/06/2019 03:00,0,0,0,8.146,,,,,,,,,,,,,
14/06/2019 03:00,14/06/2019 04:00,0,0,0,8.169,,,,,,,,,,,,,
14/06/2019 04:00,14/06/2019 05:00,0.004,0.001,0.012,8.448,,,,,,,,,,,,,
14/06/2019 05:00,14/06/2019 06:00,0.025,0.003,0.037,9.066,,,,,,,,,,,,,
14/06/2019 06:00,14/06/2019 07:00,0.052,0.005,0.065,9.793,,,,,,,,,,,,,
14/06/2019 07:00,14/06/2019 08:00,0.089,0.008,0.103,10.631,,,,,,,,,,,,,
14/06/2019 08:00,14/06/2019 09:00,0.156,0.018,0.165,11.446,,,,,,,,,,,,,
14/06/2019 09:00,14/06/2019 10:00,0.258,0.049,0.246,12.155,,,,,,,,,,,,,
14/06/2019 10:00,14/06/2019 11:00,0.437,0.199,0.308,13.265,,,,,,,,,,,,,
14/06/2019 11:00,14/06/2019 12:00,0.608,0.505,0.231,14.643,,,,,,,,,,,,,
14/06/2019 12:00,14/06/2019 13:00,0.605,0.547,0.189,15.587,,,,,,,,,,,,,
14/06/2019 13:00,14/06/2019 14:00,0.504,0.394,0.207,16.034,,,,,,,,,,,,,
14/06/2019 14:00,14/06/2019 15:00,0.382,0.205,0.242,16.013,,,,,,,,,,,,,
14/06/2019 15:00,14/06/2019 16:00,0.268,0.066,0.246,15.57,,,,,,,,,,,,,
14/06/2019 16:00,14/06/2019 17:00,0.188,0.019,0.202,15.213,,,,,,,,,,,,,
14/06/2019 17:00,14/06/2019 18:00,0.126,0,0.153,14.708,,,,,,,,,,,,,
14/06/2019 18:00,14/06/2019 19:00,0.077,0,0.099,13.995,,,,,,,,,,,,,
14/06/2019 19:00,14/06/2019 20:00,0.03,0,0.046,12.434,,,,,,,,,,,,,
14/06/2019 20:00,14/06/2019 21:00,0,0,0.003,10.37,,,,,,,,,,,,,
14/06/2019 21:00,14/06/2019 22:00,0,0,0,9.742,,,,,,,,,,,,,
14/06/2019 22:00,14/06/2019 23:00,0,0,0,9.24,,,,,,,,,,,,,
14/06/2019 23:00,15/06/2019 00:00,0,0,0,8.708,,,,,,,,,,,,,
15/06/2019 00:00,15/06/2019 01:00,0,0,0,8.187,,,,,,,,,,,,,
15/06/2019 01:00,15/06/2019 02:00,0,0,0,7.834,,,,,,,,,,,,,
15/06/2019 02:00,15/06/2019 03:00,0,0,0,7.608,,,,,,,,,,,,,
15/06/2019 03:00,15/06/2019 04:00,0,0,0,7.529,,,,,,,,,,,,,
15/06/2019 04:00,15/06/2019 05:00,0.037,0.024,0.029,7.924,,,,,,,,,,,,,
15/06/2019 05:00,15/06/2019 06:00,0.175,0.123,0.077,9.132,,,,,,,,,,,,,
15/06/2019 06:00,15/06/2019 07:00,0.373,0.323,0.102,10.895,,,,,,,,,,,,,
15/06/2019 07:00,15/06/2019 08:00,0.462,0.396,0.139,12.429,,,,,,,,,,,,,
15/06/2019 08:00,15/06/2019 09:00,0.473,0.356,0.197,13.339,,,,,,,,,,,,,
15/06/2019 09:00,15/06/2019 10:00,0.499,0.348,0.239,13.946,,,,,,,,,,,,,
15/06/2019 10:00,15/06/2019 11:00,0.504,0.318,0.278,14.434,,,,,,,,,,,,,
15/06/2019 11:00,15/06/2019 12:00,0.393,0.142,0.315,14.526,,,,,,,,,,,,,
15/06/2019 12:00,15/06/2019 13:00,0.352,0.095,0.313,14.645,,,,,,,,,,,,,
15/06/2019 13:00,15/06/2019 14:00,0.368,0.118,0.309,14.965,,,,,,,,,,,,,
15/06/2019 14:00,15/06/2019 15:00,0.339,0.115,0.279,15.175,,,,,,,,,,,,,
15/06/2019 15:00,15/06/2019 16:00,0.266,0.065,0.244,15.041,,,,,,,,,,,,,
15/06/2019 16:00,15/06/2019 17:00,0.182,0.014,0.2,14.599,,,,,,,,,,,,,
15/06/2019 17:00,15/06/2019 18:00,0.123,0,0.15,14.025,,,,,,,,,,,,,
15/06/2019 18:00,15/06/2019 19:00,0.075,0,0.097,13.178,,,,,,,,,,,,,
15/06/2019 19:00,15/06/2019 20:00,0.029,0,0.045,11.511,,,,,,,,,,,,,
15/06/2019 20:00,15/06/2019 21:00,0,0,0.003,9.428,,,,,,,,,,,,,
15/06/2019 21:00,15/06/2019 22:00,0,0,0,8.621,,,,,,,,,,,,,
15/06/2019 22:00,15/06/2019 23:00,0,0,0,8.061,,,,,,,,,,,,,
15/06/2019 23:00,16/06/2019 00:00,0,0,0,7.57,,,,,,,,,,,,,
16/06/2019 00:00,16/06/2019 01:00,0,0,0,7.069,,,,,,,,,,,,,
16/06/2019 01:00,16/06/2019 02:00,0,0,0,6.613,,,,,,,,,,,,,
16/06/2019 02:00,16/06/2019 03:00,0,0,0,6.368,,,,,,,,,,,,,
16/06/2019 03:00,16/06/2019 04:00,0,0,0,6.585,,,,,,,,,,,,,
16/06/2019 04:00,16/06/2019 05:00,0.035,0.023,0.028,7.564,,,,,,,,,,,,,
16/06/2019 05:00,16/06/2019 06:00,0.132,0.078,0.078,8.8,,,,,,,,,,,,,
16/06/2019 06:00,16/06/2019 07:00,0.313,0.24,0.115,10.492,,,,,,,,,,,,,
16/06/2019 07:00,16/06/2019 08:00,0.449,0.382,0.138,12.267,,,,,,,,,,,,,
16/06/2019 08:00,16/06/2019 09:00,0.555,0.508,0.153,13.698,,,,,,,,,,,,,
16/06/2019 09:00,16/06/2019 10:00,0.617,0.587,0.163,14.791,,,,,,,,,,,,,
16/06/2019 10:00,16/06/2019 11:00,0.662,0.66,0.158,15.691,,,,,,,,,,,,,
16/06/2019 11:00,16/06/2019 12:00,0.656,0.659,0.155,16.485,,,,,,,,,,,,,
16/06/2019 12:00,16/06/2019 13:00,0.599,0.575,0.159,17.061,,,,,,,,,,,,,
16/06/2019 13:00,16/06/2019 14:00,0.522,0.481,0.15,17.478,,,,,,,,,,,,,
16/06/2019 14:00,16/06/2019 15:00,0.414,0.353,0.137,17.648,,,,,,,,,,,,,
16/06/2019 15:00,16/06/2019 16:00,0.277,0.185,0.14,17.403,,,,,,,,,,,,,
16/06/2019 16:00,16/06/2019 17:00,0.161,0.032,0.161,16.712,,,,,,,,,,,,,
16/06/2019 17:00,16/06/2019 18:00,0.119,0,0.147,15.866,,,,,,,,,,,,,
16/06/2019 18:00,16/06/2019 19:00,0.064,0,0.086,14.8,,,,,,,,,,,,,
16/06/2019 19:00,16/06/2019 20:00,0.017,0,0.03,13.721,,,,,,,,,,,,,
16/06/2019 20:00,16/06/2019 21:00,0,0,0.002,12.793,,,,,,,,,,,,,
16/06/2019 21:00,16/06/2019 22:00,0,0,0,11.977,,,,,,,,,,,,,
16/06/2019 22:00,16/06/2019 23:00,0,0,0,11.333,,,,,,,,,,,,,
16/06/2019 23:00,17/06/2019 00:00,0,0,0,10.937,,,,,,,,,,,,,
17/06/2019 00:00,17/06/2019 01:00,0,0,0,10.761,,,,,,,,,,,,,
17/06/2019 01:00,17/06/2019 02:00,0,0,0,10.639,,,,,,,,,,,,,
17/06/2019 02:00,17/06/2019 03:00,0,0,0,10.471,,,,,,,,,,,,,
17/06/2019 03:00,17/06/2019 04:00,0,0,0,10.294,,,,,,,,,,,,,
17/06/2019 04:00,17/06/2019 05:00,0.033,0.021,0.028,10.426,,,,,,,,,,,,,
17/06/2019 05:00,17/06/2019 06:00,0.157,0.107,0.077,11.223,,,,,,,,,,,,,
17/06/2019 06:00,17/06/2019 07:00,0.308,0.241,0.112,12.493,,,,,,,,,,,,,
17/06/2019 07:00,17/06/2019 08:00,0.475,0.432,0.124,13.824,,,,,,,,,,,,,
17/06/2019 08:00,17/06/2019 09:00,0.613,0.625,0.12,15.192,,,,,,,,,,,,,
17/06/2019 09:00,17/06/2019 10:00,0.67,0.705,0.128,16.275,,,,,,,,,,,,,
17/06/2019 10:00,17/06/2019 11:00,0.686,0.727,0.135,17.075,,,,,,,,,,,,,
17/06/2019 11:00,17/06/2019 12:00,0.672,0.709,0.136,17.735,,,,,,,,,,,,,
17/06/2019 12:00,17/06/2019 13:00,0.623,0.641,0.133,18.326,,,,,,,,,,,,,
17/06/2019 13:00,17/06/2019 14:00,0.529,0.508,0.135,18.686,,,,,,,,,,,,,
17/06/2019 14:00,17/06/2019 15:00,0.409,0.348,0.139,18.733,,,,,,,,,,,,,
17/06/2019 15:00,17/06/2019 16:00,0.267,0.148,0.167,18.308,,,,,,,,,,,,,
17/06/2019 16:00,17/06/2019 17:00,0.152,0.038,0.145,17.761,,,,,,,,,,,,,
17/06/2019 17:00,17/06/2019 18:00,0.11,0,0.137,16.959,,,,,,,,,,,,,
17/06/2019 18:00,17/06/2019 19:00,0.069,0,0.091,15.929,,,,,,,,,,,,,
17/06/2019 19:00,17/06/2019 20:00,0.022,0,0.037,14.584,,,,,,,,,,,,,
